bill_id,roll_call_id,date,chamber,description,yea,nay,nv,absent,total
963371,775126,2017-07-13,Senate,Cons,5,0,1,0,6
963377,633635,2017-04-26,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",12,0,3,0,15
963377,651864,2017-05-26,Assembly,"Do pass",17,0,0,0,17
963377,654425,2017-05-30,Assembly,"AB 726 HOLDEN Assembly Third Reading",76,0,4,0,80
963377,671892,2017-07-10,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",10,0,1,0,11
963377,673993,2017-08-21,Senate,"Placed on suspense file",7,0,0,0,7
963377,674708,2017-09-01,Senate,"Do pass as amended",7,0,0,0,7
963390,608484,2017-03-21,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",7,0,0,0,7
963390,634379,2017-04-27,Assembly,"AB 683 GARCIA, E. Assembly Third Reading",72,0,8,0,80
963390,662252,2017-06-13,Senate,"Do pass and be ordered to the Consent Calendar",7,0,0,0,7
963390,665098,2017-06-19,Senate,"Consent Calendar 2nd AB683",33,0,7,0,40
963408,610367,2017-03-22,Assembly,"Do pass and be re-referred to the Committee on [Agriculture]",7,0,0,0,7
963408,620218,2017-04-05,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",9,0,1,0,10
963408,651613,2017-05-26,Assembly,"Do pass",17,0,0,0,17
963408,655757,2017-05-31,Assembly,"AB 822 CABALLERO Assembly Third Reading",76,0,4,0,80
963408,669363,2017-06-27,Senate,"Do pass, but first be re-referred to the Committee on [Agriculture]",13,0,0,0,13
963408,671612,2017-07-06,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",4,0,1,0,5
963408,672737,2017-07-17,Senate,"Placed on suspense file",7,0,0,0,7
963408,674577,2017-09-01,Senate,"Do pass",7,0,0,0,7
963408,675226,2017-09-07,Senate,"Assembly 3rd Reading AB822 Caballero et al. By Galgiani",39,0,1,0,40
963408,675312,2017-09-11,Assembly,"AB 822 CABALLERO Concurrence in Senate Amendments",77,0,2,0,79
963412,613711,2017-03-28,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Governance and Finance]",4,0,1,0,5
963412,635769,2017-05-01,Senate,"Senate 3rd Reading SB433 Mendoza",37,0,3,0,40
963412,669214,2017-06-27,Assembly,"Do pass as amended and be re-referred to the Committee on [Privacy and Consumer Protection]",7,0,0,0,7
963412,672216,2017-07-11,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",10,0,0,0,10
963412,674041,2017-08-23,Assembly,"Do pass. To Consent Calendar",15,0,2,0,17
963413,614849,2017-03-29,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",13,0,2,0,15
963413,633527,2017-04-26,Assembly,"Do pass. To Consent Calendar",16,0,1,0,17
963413,638672,2017-05-04,Assembly,"AB 759 DAHLE Consent Calendar Second Day Regular Session",76,0,4,0,80
963413,659555,2017-06-06,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",10,0,1,0,11
963413,672013,2017-07-10,Senate,"Assembly 3rd Reading AB759 Dahle et al. By Hueso",39,0,1,0,40
963413,672709,2017-07-17,Assembly,"AB 759 DAHLE Concurrence in Senate Amendments",77,0,2,0,79
963420,620393,2017-04-04,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",4,7,2,0,13
963420,620394,2017-04-04,Senate,"[First] hearing set for [04-05-2017]: Failed passage in Committee. Reconsideration granted",13,0,0,0,13
963422,632767,2017-04-25,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",15,0,0,0,15
963422,637471,2017-05-03,Assembly,"Do pass. To Consent Calendar",16,0,1,0,17
963422,643585,2017-05-11,Assembly,"AB 798 GARCIA, E. Consent Calendar Second Day Regular Session",77,0,3,0,80
963422,672899,2017-07-19,Senate,"Do pass",7,0,0,0,7
963422,674406,2017-08-31,Senate,"Special Consent Calendar # AB798 Eduardo Garcia By Hueso Urgency Clause",37,0,3,0,40
963422,675672,2017-09-12,Assembly,"With recommendation: That Senate amendments be concurred in",9,0,0,0,9
963422,676305,2017-09-14,Assembly,"AB 798 GARCIA, E. Concurrence - Urgency Added",79,0,0,0,79
963437,628048,2017-04-19,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",9,5,1,0,15
963437,642677,2017-05-10,Assembly,"Do pass",12,5,0,0,17
963437,644550,2017-05-15,Assembly,"AB 797 IRWIN Assembly Third Reading",54,24,2,0,80
963437,659302,2017-06-06,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",9,1,1,0,11
963437,668880,2017-06-26,Senate,"Placed on suspense file",7,0,0,0,7
963437,674705,2017-09-01,Senate,"Do pass",5,2,0,0,7
963437,675586,2017-09-12,Senate,"Assembly 3rd Reading AB797 Irwin By Stern",30,10,0,0,40
963437,676177,2017-09-14,Assembly,"AB 797 IRWIN Concurrence in Senate Amendments",54,24,1,0,79
963446,634492,2017-04-27,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",11,0,0,0,11
963449,631630,2017-04-25,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",3,1,1,0,5
963449,644427,2017-05-15,Senate,"Placed on suspense file",7,0,0,0,7
963449,650599,2017-05-25,Senate,"Do pass as amended",5,2,0,0,7
963449,656131,2017-05-31,Senate,"Senate 3rd Reading SB426 Pan",28,11,1,0,40
963449,669174,2017-06-27,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",7,0,0,0,7
963450,613804,2017-03-28,Senate,"Do pass, but first be re-referred to the Committee on [Judiciary] with the recommendation: To Consent Calendar",4,0,1,0,5
963450,627845,2017-04-18,Senate,"Do pass and be ordered to the Consent Calendar",7,0,0,0,7
963450,634709,2017-04-27,Senate,"Consent Calendar 2nd SB413",36,0,4,0,40
963450,666243,2017-06-20,Assembly,"Do pass and be re-referred to the Committee on [Judiciary]",7,0,0,0,7
963450,668968,2017-06-27,Assembly,"Do pass. To Consent Calendar",11,0,0,0,11
963450,671559,2017-07-06,Assembly,"SB 413 Morrell Consent Calendar Second Day",74,0,6,0,80
963453,632116,2017-04-25,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",12,1,0,0,13
963453,644599,2017-05-15,Senate,"Placed on suspense file",7,0,0,0,7
963453,650471,2017-05-25,Senate,"Do pass as amended",6,1,0,0,7
963453,655911,2017-05-31,Senate,"Senate 3rd Reading SB406 Leyva",38,2,0,0,40
963453,668723,2017-06-26,Assembly,"Do pass",14,0,0,0,14
963453,674302,2017-08-31,Assembly,"SB 406 Leyva Senate Third Reading By RODRIGUEZ",75,1,3,0,79
963453,674930,2017-09-05,Senate,"Unfinished Business SB406 Leyva Concurrence",40,0,0,0,40
963459,608480,2017-03-21,Assembly,"Do pass",5,1,1,0,7
963459,621399,2017-04-06,Assembly,"AB 721 BIGELOW Assembly Third Reading",66,4,10,0,80
963460,631817,2017-04-24,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",14,0,0,0,14
963460,651708,2017-05-26,Assembly,"Do pass",17,0,0,0,17
963460,656918,2017-06-01,Assembly,"AB 758 EGGMAN Assembly Third Reading",72,0,8,0,80
963460,675800,2017-09-13,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",11,1,1,0,13
963460,676420,2017-09-15,Senate,"Do pass",7,0,0,0,7
963460,676566,2017-09-15,Senate,"Assembly 3rd Reading AB758 Eggman et al. By Beall",36,1,3,0,40
963460,676567,2017-09-16,Assembly,"AB 758 EGGMAN Concurrence in Senate Amendments",70,1,8,0,79
963462,608344,2017-03-21,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations] with the recommendation: To Consent Calendar",7,0,0,0,7
963462,661205,2017-04-06,Senate,"Consent Calendar 2nd SB420 Monning",39,0,1,0,40
963462,662292,2017-06-13,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",7,0,0,0,7
963462,669646,2017-06-28,Assembly,"Do pass. To Consent Calendar",14,0,3,0,17
963462,674067,2017-08-24,Assembly,"SB 420 Monning Senate Third Reading By QUIRK",75,1,3,0,79
963462,674309,2017-08-31,Senate,"Special Consent Calendar # SB420",37,0,3,0,40
963466,618413,2017-04-04,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Health]",4,0,1,0,5
963466,635905,2017-05-01,Senate,"Placed on suspense file",7,0,0,0,7
963466,650844,2017-05-25,Senate,"Do pass",7,0,0,0,7
963466,654606,2017-05-30,Senate,"Senate 3rd Reading SB398 Monning",40,0,0,0,40
963466,666214,2017-06-20,Assembly,"Do pass and be re-referred to the Committee on [Human Services] with recommendation: To Consent Calendar",15,0,0,0,15
963466,762184,2018-06-12,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",7,0,0,0,7
963466,771534,2018-08-16,Assembly,"Do pass",17,0,0,0,17
963466,772579,2018-08-23,Assembly,"SB 398 Monning Senate Third Reading By THURMOND",79,0,1,0,80
963466,772659,2018-08-24,Senate,"Unfinished Business SB398 Monning Concurrence",39,0,1,0,40
963471,632102,2017-04-24,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",8,1,0,0,9
963471,647835,2017-05-22,Senate,"Placed on suspense file",7,0,0,0,7
963471,650712,2017-05-25,Senate,"Do pass as amended",7,0,0,0,7
963471,655873,2017-05-31,Senate,"Senate 3rd Reading SB392 Bates",40,0,0,0,40
963477,633993,2017-04-26,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",7,0,0,0,7
963477,642668,2017-05-10,Assembly,"Do pass",9,4,4,0,17
963477,656278,2017-05-31,Assembly,"AB 776 HARPER Assembly Third Reading",53,17,10,0,80
963477,672655,2017-07-12,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",1,1,3,0,5
963477,672656,2017-07-12,Senate,"[First] hearing set for [07-13-2017]: Failed passage in Committee. Reconsideration granted",5,0,0,0,5
963480,615024,2017-03-29,Assembly,"Do pass as amended and be re-referred to the Committee on [Utilities and Energy]",17,2,2,0,21
963480,627907,2017-04-19,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",11,2,2,0,15
963480,651572,2017-05-26,Assembly,"Do pass",13,3,1,0,17
963480,656844,2017-06-01,Assembly,"AB 807 CHU Assembly Third Reading",62,9,9,0,80
963480,671880,2017-07-10,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",8,1,2,0,11
963480,673817,2017-08-21,Senate,"Placed on suspense file",7,0,0,0,7
963480,674480,2017-09-01,Senate,"Do pass",5,2,0,0,7
963480,763481,2018-06-14,Senate,"Assembly 3rd Reading AB807 Chu et al. By Wiener",26,9,4,0,39
963480,766904,2018-06-21,Assembly,"AB 807 CHU Concurrence in Senate Amendments",68,6,6,0,80
963480,777236,2018-06-14,Senate,"Assembly 3rd Reading AB807 C",5,9,4,0,18
963487,634612,2017-04-26,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations] with the recommendation: To Consent Calendar",9,0,0,0,9
963487,647915,2017-05-22,Senate,"Consent Calendar 2nd SB437",37,0,3,0,40
963487,672264,2017-07-11,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",15,0,0,0,15
963487,674054,2017-08-23,Assembly,"Do pass. To Consent Calendar",15,0,2,0,17
963487,674288,2017-08-31,Assembly,"SB 437 Atkins Consent Calendar Second Day Regular Session",73,0,6,0,79
963487,775122,2017-08-23,Assembly,,15,0,2,0,17
963488,633627,2017-04-26,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations] with the recommendation: To Consent Calendar",9,0,0,0,9
963488,644612,2017-05-15,Senate,"Placed on suspense file",7,0,0,0,7
963492,628156,2017-04-19,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",5,2,0,0,7
963492,655254,2017-05-30,Senate,"Senate 3rd Reading SB427 Leyva",29,10,1,0,40
963492,669380,2017-06-27,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",6,0,1,0,7
963492,672896,2017-07-19,Assembly,"Do pass. To Consent Calendar",16,0,1,0,17
963492,674105,2017-08-24,Assembly,"SB 427 Leyva Consent Calendar Second Day Regular Session",76,0,3,0,79
963496,633585,2017-04-25,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",11,1,1,0,13
963496,652044,2017-05-26,Assembly,"Do pass as amended",12,4,1,0,17
963496,656908,2017-06-01,Assembly,"AB 813 EGGMAN Assembly Third Reading",78,0,2,0,80
963496,764994,2018-06-19,Senate,"Do pass, but first be re-referred to the Committee on [Judiciary]",6,1,4,0,11
963496,768841,2018-06-26,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",4,2,1,0,7
963496,771258,2018-08-13,Senate,"Placed on suspense file",7,0,0,0,7
963504,610145,2017-03-21,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",7,0,0,0,7
963504,633449,2017-04-26,Assembly,"Do pass. To Consent Calendar",16,0,1,0,17
963504,638415,2017-05-04,Assembly,"AB 766 FRIEDMAN Consent Calendar Second Day Regular Session",76,0,4,0,80
963504,662301,2017-06-13,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations] with the recommendation: To Consent Calendar",4,0,1,0,5
963504,672335,2017-07-12,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations] with the recommendation: To Consent Calendar",7,0,0,0,7
963504,675385,2017-09-11,Senate,"Assembly 3rd Reading AB766 Friedman By Mitchell",39,0,1,0,40
963504,675859,2017-09-13,Assembly,"AB 766 FRIEDMAN Concurrence in Senate Amendments",78,0,1,0,79
963506,684757,2018-01-09,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",13,0,0,0,13
963506,686205,2018-01-18,Assembly,"Do pass. To Consent Calendar",17,0,0,0,17
963506,690084,2018-01-29,Assembly,"AB 809 QUIRK-SILVA Consent Calendar Second Day Regular Session",75,0,2,0,77
963508,637543,2017-05-03,Assembly,"Do pass and be re-referred to the Committee on [Revenue and Taxation]",7,1,1,0,9
963508,641855,2017-05-08,Assembly,"Do pass as amended",6,2,2,0,10
963508,651547,2017-05-26,Assembly,"AB 747 GLORIA Assembly Third Reading",61,11,8,0,80
963508,671379,2017-07-05,Senate,"Do pass and be ordered to the Consent Calendar",7,0,0,0,7
963508,773442,2018-08-29,Senate,"Do pass",6,0,1,0,7
963508,773443,2018-08-29,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",8,0,1,0,9
963508,774073,2018-08-31,Assembly,"With recommendation: That Senate amendments be concurred in",12,0,3,0,15
963508,774074,2018-08-31,Senate,"Assembly 3rd Reading AB747 Caballero By Hertzberg",39,0,1,0,40
963508,774075,2018-08-31,Assembly,"AB 747 Caballero Concurrence in Senate Amendments",69,5,6,0,80
963515,610085,2017-03-22,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",4,1,0,0,5
963515,634342,2017-04-27,Senate,"Senate 3rd Reading SB418 Hernandez et al",27,10,3,0,40
963515,671338,2017-07-05,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",6,1,0,0,7
963515,672934,2017-07-19,Assembly,"Do pass",16,0,1,0,17
963515,674144,2017-08-24,Assembly,"SB 418 Hernandez Senate Third Reading By GONZALEZ FLETCHER",75,0,4,0,79
963515,674258,2017-08-30,Senate,"That the Assembly amendments be concurred in",5,0,0,0,5
963515,674892,2017-09-05,Senate,"Unfinished Business SB418 Hernandez et al. Concurrence",37,3,0,0,40
963517,626909,2017-04-18,Senate,"Do pass, but first be re-referred to the Committee on [Business, Professions and Economic Development] with the recommendation: To Consent Calendar",12,0,1,0,13
963517,632114,2017-04-24,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",8,0,1,0,9
963517,647877,2017-05-22,Senate,"Senate 3rd Reading SB442 Newman",37,0,3,0,40
963517,669672,2017-06-28,Assembly,"Do pass and be re-referred to the Committee on [Health]",7,0,0,0,7
963517,672102,2017-07-11,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",14,0,1,0,15
963517,674032,2017-08-23,Assembly,"Do pass",10,3,4,0,17
963517,675292,2017-09-11,Assembly,"SB 442 Newman Senate Third Reading By GLORIA",59,12,8,0,79
963517,675790,2017-09-13,Senate,"Unfinished Business SB442 Newman et al. Concurrence",39,1,0,0,40
963519,619761,2017-04-05,Assembly,"Do pass and be re-referred to the Committee on [Local Government]",5,2,0,0,7
963519,634611,2017-04-26,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",6,3,0,0,9
963519,652143,2017-05-26,Assembly,"Do pass as amended",12,5,0,0,17
963519,656074,2017-05-31,Assembly,"AB 801 WEBER Assembly Third Reading",53,23,4,0,80
963519,669572,2017-06-28,Senate,"Do pass, but first be re-referred to the Committee on [Elections and Constitutional Amendments]",5,2,0,0,7
963519,672666,2017-07-12,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",3,1,1,0,5
963519,673954,2017-08-21,Senate,"Placed on suspense file",7,0,0,0,7
963519,674770,2017-09-01,Senate,"Do pass",5,2,0,0,7
963519,675722,2017-09-12,Senate,"Assembly 3rd Reading AB801 Weber et al. By Atkins",23,14,3,0,40
963519,676233,2017-09-14,Assembly,"AB 801 WEBER Concurrence in Senate Amendments",53,25,1,0,79
963520,610181,2017-03-22,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",7,0,0,0,7
963520,652054,2017-05-26,Assembly,"Do pass as amended",13,4,0,0,17
963520,655794,2017-05-31,Assembly,"AB 677 CHIU Assembly Third Reading",63,10,7,0,80
963520,672039,2017-07-11,Senate,"Do pass, but first be re-referred to the Committee on [Rules]",10,2,1,0,13
963520,672536,2017-07-13,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",5,0,2,0,7
963520,673900,2017-08-21,Senate,"Placed on suspense file",7,0,0,0,7
963520,674747,2017-09-01,Senate,"Do pass as amended",5,2,0,0,7
963520,675210,2017-09-07,Senate,"Assembly 3rd Reading AB677 Chiu et al. By Wiener",29,11,0,0,40
963520,675507,2017-09-11,Assembly,"AB 677 CHIU Concurrence in Senate Amendments",63,10,6,0,79
963525,641827,2017-05-08,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",9,0,1,0,10
963527,613703,2017-03-28,Assembly,"Do pass",5,2,0,0,7
963527,621398,2017-04-06,Assembly,"AB 789 RUBIO Assembly Third Reading",46,30,4,0,80
963527,666341,2017-06-20,Senate,"Do pass",6,0,1,0,7
963527,674282,2017-08-31,Senate,"Assembly 3rd Reading AB789 Rubio By Mitchell",36,0,4,0,40
963527,675496,2017-09-11,Assembly,"AB 789 RUBIO Concurrence in Senate Amendments",75,3,1,0,79
963531,634343,2017-04-26,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",7,0,0,0,7
963531,647804,2017-05-22,Senate,"Placed on suspense file",7,0,0,0,7
963534,771466,2018-08-13,Senate,"Be adopted, but first be re-referred to the Committee on [Elections and Constitutional Amendments]",2,3,0,0,5
963534,771467,2018-08-13,Senate,"[Second] hearing set for [08-14-2018]: Failed passage in Committee. Reconsideration granted",5,0,0,0,5
963541,634414,2017-04-26,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",6,0,1,0,7
963541,644272,2017-05-15,Senate,"Placed on suspense file",7,0,0,0,7
963541,650476,2017-05-25,Senate,"Do pass as amended",6,0,1,0,7
963541,655839,2017-05-31,Senate,"Senate 3rd Reading SB448 Wieckowski",39,0,1,0,40
963541,672614,2017-07-12,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",9,0,0,0,9
963541,674009,2017-08-23,Assembly,"Do pass",14,0,3,0,17
963541,674346,2017-08-31,Assembly,"SB 448 Wieckowski Senate Third Reading By AGUIAR-CURRY",76,0,3,0,79
963541,674874,2017-09-05,Senate,"Special Consent SB448",40,0,0,0,40
963542,631729,2017-04-24,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Judiciary]",3,1,5,0,9
963542,631730,2017-04-24,Senate,"[First] hearing set for [04-25-2017]: Failed passage in Committee. Reconsideration granted",9,0,0,0,9
963542,684859,2018-01-09,Senate,"Do pass as amended",6,0,1,0,7
963542,690892,2018-01-30,Senate,"Senate 3rd Reading SB419 Portantino et al. Urgency Clause",39,0,1,0,40
963542,769682,2018-07-03,Assembly,"Do pass as amended, and be re-referred to the Committee on [Rules] with recommendation: To Consent Calendar",10,0,0,0,10
963542,772702,2018-08-24,Assembly,"Do pass as amended. To Consent Calendar",10,0,1,0,11
963542,774035,2018-08-31,Senate,"Unfinished Business SB419 Portantino et al. Urgency Clause Concurrence",39,0,1,0,40
963542,774036,2018-08-31,Assembly,"SB 419 Portantino Consent Calendar Second Day",79,0,1,0,80
963546,608471,2017-03-21,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",10,0,1,0,11
963546,620121,2017-04-05,Assembly,"Do pass. To Consent Calendar",17,0,0,0,17
963546,629015,2017-04-20,Assembly,"AB 772 DALY Assembly Third Reading",76,0,4,0,80
963546,666301,2017-06-20,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations] with the recommendation: To Consent Calendar",7,0,0,0,7
963546,672637,2017-07-13,Senate,"Consent Calendar 2nd AB772",39,0,1,0,40
963546,673868,2017-08-21,Assembly,"AB 772 DALY Concurrence in Senate Amendments",78,0,1,0,79
963551,641464,2017-05-08,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",3,5,2,0,10
963552,629043,2017-04-19,Assembly,"Do pass and be re-referred to the Committee on [Transportation]",5,4,0,0,9
963552,631829,2017-04-24,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",10,4,0,0,14
963552,651843,2017-05-26,Assembly,"Do pass as amended",12,5,0,0,17
963552,655857,2017-05-31,Assembly,"AB 805 GONZALEZ FLETCHER Assembly Third Reading",50,25,5,0,80
963552,671312,2017-07-05,Senate,"Do pass, but first be re-referred to the Committee on [Transportation and Housing]",5,2,0,0,7
963552,672160,2017-07-11,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",9,3,1,0,13
963552,674193,2017-08-28,Senate,"Placed on suspense file",7,0,0,0,7
963552,674719,2017-09-01,Senate,"Do pass",5,2,0,0,7
963552,675209,2017-09-07,Senate,"Assembly 3rd Reading AB805 Gonzalez Fletcher By Atkins",25,13,2,0,40
963552,675298,2017-09-11,Assembly,"AB 805 GONZALEZ FLETCHER Concurrence in Senate Amendments",46,28,5,0,79
963555,618637,2017-04-04,Senate,"Do pass, but first be re-referred to the Committee on [Health]",3,1,1,0,5
963555,684898,2018-01-10,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",6,2,1,0,9
963555,685424,2018-01-16,Senate,"Placed on suspense file",7,0,0,0,7
963555,686225,2018-01-18,Senate,"Do pass as amended",5,2,0,0,7
963555,690035,2018-01-29,Senate,"Senate 3rd Reading SB399 Portantino",28,8,4,0,40
963555,762189,2018-06-12,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",11,2,2,0,15
963555,771880,2018-08-16,Assembly,"Do pass",12,4,1,0,17
963555,772816,2018-08-27,Assembly,"SB 399 Portantino Senate Third Reading By NAZARIAN",59,15,6,0,80
963555,773139,2018-08-28,Senate,"Unfinished Business SB399 Portantino et al. Concurrence",27,10,3,0,40
963556,618891,2017-04-04,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations] with the recommendation: To Consent Calendar",4,0,1,0,5
963556,629061,2017-04-20,Senate,"Consent Calendar 2nd SB401",36,0,4,0,40
963556,663020,2017-06-13,Assembly,"Do pass and be re-referred to the Committee on [Accountability and Administrative Review] with recommendation: To Consent Calendar",6,0,1,0,7
963556,669814,2017-06-28,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",7,0,0,0,7
963556,672866,2017-07-19,Assembly,"Do pass. To Consent Calendar",16,0,1,0,17
963556,674112,2017-08-24,Assembly,"SB 401 Pan Consent Calendar Second Day Regular Session",76,0,3,0,79
963565,630476,2017-04-24,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",7,3,1,0,11
963567,628467,2017-04-19,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",14,0,1,0,15
963567,649404,2017-05-24,Assembly,"Do pass. To Consent Calendar",17,0,0,0,17
963567,654138,2017-05-30,Assembly,"AB 803 QUIRK Consent Calendar Second Day Regular Session",77,0,3,0,80
963567,666429,2017-06-20,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",9,1,1,0,11
963567,671928,2017-07-10,Senate,"Placed on suspense file",7,0,0,0,7
963568,610709,2017-03-21,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",7,0,0,0,7
963568,620570,2017-04-05,Assembly,"Do pass. To Consent Calendar",17,0,0,0,17
963568,628879,2017-04-20,Assembly,"AB 818 BURKE Consent Calendar Second Day Regular Session",74,0,6,0,80
963568,662820,2017-06-13,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",4,0,1,0,5
963568,672697,2017-07-17,Senate,"Assembly 3rd Reading AB818 Burke By Wiener",40,0,0,0,40
963572,621174,2017-04-05,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations] with the recommendation: To Consent Calendar",9,0,0,0,9
963572,634541,2017-04-27,Senate,"Consent Calendar 2nd SB449",36,0,4,0,40
963572,666205,2017-06-20,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",15,0,0,0,15
963572,669821,2017-06-28,Assembly,"Do pass. To Consent Calendar",14,0,3,0,17
963572,671570,2017-07-06,Assembly,"SB 449 Monning Consent Calendar Second Day Regular Session",74,0,6,0,80
963572,674268,2017-08-31,Assembly,"SB 449 Monning Senate Third Reading By LIMÓN",75,0,4,0,79
963572,674979,2017-09-05,Senate,"Special Consent SB449",40,0,0,0,40
963579,631720,2017-04-25,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",7,0,0,0,7
963579,644482,2017-05-15,Senate,"Placed on suspense file",7,0,0,0,7
963582,615062,2017-03-28,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations] with the recommendation: To Consent Calendar",7,0,0,0,7
963582,626252,2017-04-17,Senate,"Placed on suspense file",7,0,0,0,7
963582,650806,2017-05-25,Senate,"Do pass",7,0,0,0,7
963582,655836,2017-05-31,Senate,"Special Consent Calendar # SB403 Cannella Urgency Clause",40,0,0,0,40
963582,666386,2017-06-20,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",11,0,0,0,11
963582,674782,2017-09-01,Assembly,"Do pass",16,0,1,0,17
963582,676361,2017-09-14,Assembly,"SB 403 Cannella Third Reading Urgency By SALAS",78,0,1,0,79
963583,609975,2017-03-22,Assembly,"Do pass and be re-referred to the Committee on [Natural Resources]",7,0,0,0,7
963583,626937,2017-04-17,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",10,0,0,0,10
963583,651700,2017-05-26,Assembly,"Do pass",17,0,0,0,17
963583,654503,2017-05-30,Assembly,"AB 816 KILEY Assembly Third Reading",76,0,4,0,80
963583,672165,2017-07-11,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations] with the recommendation: To Consent Calendar",9,0,0,0,9
963583,673871,2017-08-21,Senate,"Placed on suspense file",7,0,0,0,7
963587,642966,2017-05-10,Assembly,"Do pass",2,5,0,0,7
963587,642967,2017-05-10,Assembly,Reconsideration,7,0,0,0,7
963594,613744,2017-03-28,Assembly,"Do pass as amended. To Consent Calendar",11,0,0,0,11
963594,626376,2017-04-17,Assembly,"AB 740 REYES Consent Calendar Second Day",76,0,4,0,80
963594,658635,2017-06-06,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations] with the recommendation: To Consent Calendar",6,0,1,0,7
